epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,3028.45,0.73603,1.00478,0.63995,1.02213,0.83064,0.72691,0.77362,0.58574,0.80078,0.63454,0.6603,0.24047,0.92965,1.15502,0.84318,0.85332,0.000941734,0.000941734,0.000941734
80,3067.24,0.72932,1.0127,0.63914,1.02311,0.80767,0.72691,0.78161,0.60536,0.79025,0.6747,0.67736,0.23822,0.87945,1.16043,0.85187,0.85622,0.000940262,0.000940262,0.000940262
81,3106.07,0.73188,1.01493,0.64646,1.02283,0.80387,0.74699,0.78132,0.58814,0.74869,0.68199,0.68295,0.24184,0.93641,1.15186,0.85405,0.86624,0.000938772,0.000938772,0.000938772
82,3144.79,0.73577,1.01187,0.63529,1.01898,0.86904,0.70683,0.78721,0.60607,0.83773,0.64274,0.67936,0.25448,0.90328,1.16609,0.84892,0.8661,0.000937265,0.000937265,0.000937265
83,3183.33,0.72469,0.9997,0.6285,1.01845,0.81031,0.73769,0.78515,0.59076,0.78837,0.62651,0.66706,0.2396,0.91535,1.15491,0.8277,0.87027,0.000935741,0.000935741,0.000935741
84,3221.26,0.74006,1.01049,0.62763,1.02193,0.85816,0.72896,0.78382,0.60287,0.81389,0.64983,0.67542,0.23805,0.88515,1.15662,0.81257,0.82708,0.0009342,0.0009342,0.0009342
85,3259.8,0.72511,0.99614,0.63227,1.01611,0.89499,0.71883,0.79329,0.59957,0.80504,0.64257,0.65633,0.24335,0.87968,1.13368,0.81034,0.84665,0.000932642,0.000932642,0.000932642
86,3297.73,0.72508,1.01114,0.62771,1.01324,0.85188,0.73912,0.79345,0.60517,0.80911,0.68273,0.70502,0.24854,0.8837,1.12332,0.80697,0.85416,0.000931067,0.000931067,0.000931067
87,3335.92,0.71169,1.0012,0.6185,1.01637,0.87007,0.67871,0.78134,0.5978,0.81106,0.62651,0.67854,0.23951,0.91812,1.19473,0.81379,0.87719,0.000929476,0.000929476,0.000929476
88,3374.18,0.70997,0.99401,0.61192,1.00757,0.86945,0.73896,0.79557,0.61261,0.8146,0.6747,0.67918,0.23869,0.8628,1.16838,0.77552,0.8341,0.000927867,0.000927867,0.000927867
89,3413.24,0.71366,0.98926,0.62346,1.00878,0.7924,0.78179,0.78429,0.60086,0.79835,0.64659,0.66479,0.23713,0.86372,1.1536,0.79341,0.84083,0.000926242,0.000926242,0.000926242
90,3452.15,0.70532,0.98988,0.6032,1.00878,0.85707,0.70683,0.78237,0.59632,0.81067,0.63626,0.66614,0.25317,0.90921,1.16938,0.83785,0.86669,0.000924601,0.000924601,0.000924601
91,3491.03,0.72178,1.01776,0.60827,1.02231,0.80974,0.73896,0.76727,0.58802,0.74363,0.6747,0.66597,0.23442,0.91771,1.14866,0.8608,0.87897,0.000922942,0.000922942,0.000922942
92,3529.84,0.71507,1.01728,0.60785,1.01491,0.85479,0.70921,0.79326,0.60046,0.77292,0.64248,0.66156,0.23671,0.9039,1.17505,0.83707,0.87481,0.000921268,0.000921268,0.000921268
93,3568.86,0.70711,1.0025,0.60117,1.00599,0.85613,0.73494,0.78563,0.59984,0.7887,0.6747,0.67987,0.24291,0.91633,1.16332,0.82972,0.86936,0.000919576,0.000919576,0.000919576
94,3607.7,0.70165,0.9915,0.60803,1.01306,0.87966,0.70458,0.78227,0.59734,0.8035,0.64257,0.65727,0.23781,0.93123,1.18499,0.80977,0.88074,0.000917869,0.000917869,0.000917869
95,3646.63,0.70483,0.97336,0.59873,1.0028,0.8528,0.71888,0.78968,0.5933,0.80686,0.63757,0.65829,0.23319,0.91866,1.16065,0.83034,0.86279,0.000916145,0.000916145,0.000916145
96,3685.73,0.72858,1.00811,0.62548,1.01696,0.8504,0.74699,0.78201,0.59049,0.7396,0.67068,0.65507,0.23704,0.92439,1.17393,0.82353,0.90601,0.000914405,0.000914405,0.000914405
97,3724.42,0.6984,1.00586,0.60753,1.01446,0.83755,0.70281,0.7697,0.59611,0.78012,0.65462,0.67094,0.24253,0.91827,1.1647,0.79221,0.87464,0.000912649,0.000912649,0.000912649
98,3762.58,0.71554,0.99246,0.59149,1.00956,0.85517,0.71084,0.78486,0.60099,0.79268,0.65863,0.67193,0.24388,0.89705,1.15424,0.79482,0.87236,0.000910876,0.000910876,0.000910876
99,3801.14,0.70045,0.98684,0.59533,1.00227,0.8831,0.71486,0.80423,0.61731,0.81633,0.66265,0.69019,0.2481,0.87091,1.1399,0.77332,0.83425,0.000909088,0.000909088,0.000909088
100,3839.33,0.6968,0.99178,0.58102,1.00616,0.89981,0.72691,0.816,0.63655,0.84754,0.66978,0.70721,0.26333,0.86674,1.12854,0.76715,0.82563,0.000907284,0.000907284,0.000907284
101,3878.16,0.69644,0.97017,0.58336,1.00353,0.7971,0.74154,0.77104,0.59262,0.72763,0.67591,0.65381,0.24203,0.87837,1.15099,0.826,0.84272,0.000905463,0.000905463,0.000905463
102,3915.93,0.70705,0.99308,0.58391,1.00855,0.84707,0.71486,0.78663,0.59208,0.78747,0.6747,0.68136,0.2469,0.88607,1.14296,0.82766,0.87041,0.000903627,0.000903627,0.000903627
103,3954.04,0.68733,0.97926,0.57782,0.99124,0.8203,0.74699,0.77323,0.58751,0.73873,0.68273,0.65827,0.23862,0.88197,1.15358,0.83329,0.85569,0.000901776,0.000901776,0.000901776
104,3992.78,0.69568,0.97762,0.57202,0.99959,0.87573,0.70755,0.78122,0.60382,0.81418,0.63454,0.66855,0.25021,0.90636,1.14232,0.79864,0.86573,0.000899908,0.000899908,0.000899908
105,4031.81,0.67577,0.98359,0.57589,0.99547,0.84052,0.71967,0.77346,0.59598,0.79082,0.65863,0.65424,0.24034,0.87652,1.13703,0.82798,0.84474,0.000898025,0.000898025,0.000898025
106,4070.53,0.6924,0.98984,0.5622,1.00148,0.85628,0.751,0.78555,0.59718,0.74821,0.65462,0.64504,0.2398,0.87582,1.13488,0.84196,0.82705,0.000896127,0.000896127,0.000896127
107,4089.93,0.67354,0.98793,0.56224,0.98721,0.85783,0.76305,0.80159,0.62171,0.79024,0.70281,0.68194,0.24734,0.83683,1.14175,0.74905,0.82701,0.000894213,0.000894213,0.000894213
108,4107.79,0.68662,0.97536,0.57509,0.99452,0.86295,0.73335,0.77737,0.59863,0.79655,0.67871,0.67073,0.2456,0.85696,1.15071,0.79314,0.83555,0.000892283,0.000892283,0.000892283
109,4125.18,0.67611,0.98104,0.56295,0.99527,0.83421,0.74699,0.78328,0.60526,0.75775,0.67836,0.66372,0.23983,0.8989,1.17463,0.81234,0.85005,0.000890339,0.000890339,0.000890339
